"nodeID" "nodeLabel" "latitude" "longitude" "country_name" "country_ISO3"
11 "Beder" 56.0570714999998 10.1980219999998 "Denmark" "DNK"
124 "Sakskøbing" 54.7965314999998 11.6353444999998 "Denmark" "DNK"
142 "Store Heddinge" 55.3095819999998 12.3854219999998 "Denmark" "DNK"
10 "Baunhøj" 55.6358054999998 8.2836599999998 "Denmark" "DNK"
112 "Parkvej" 55.9772264999998 10.1520994999998 "Denmark" "DNK"
81 "Karise" 55.3067434999998 12.1946829999998 "Denmark" "DNK"
136 "Sønderborg" 54.9142454999999 9.7747889999998 "Denmark" "DNK"
27 "Farum" 55.8113324999998 12.3742169999998 "Denmark" "DNK"
149 "Svinninge" 55.7238389999998 11.4665669999998 "Denmark" "DNK"
71 "Hørve" 55.7527619999998 11.4573889999998 "Denmark" "DNK"
97 "Mølleparken" 56.0721394999998 10.1551879999998 "Denmark" "DNK"
106 "Odder" 55.9702109999998 10.1522464999998 "Denmark" "DNK"
8 "Asnæs" 55.8078839999998 11.5001219999998 "Denmark" "DNK"
110 "Øster Toreby" 54.7600914999998 11.8359964999998 "Denmark" "DNK"
164 "Værløse" 55.7821539999998 12.3734309999998 "Denmark" "DNK"
45 "Hårlev" 55.3502614999998 12.2265054999998 "Denmark" "DNK"
144 "Strandby" 57.4897124999998 10.4900979999998 "Denmark" "DNK"
99 "Nakskov" 54.8346824999998 11.1370334999998 "Denmark" "DNK"
95 "Mårslet" 56.0687444999998 10.1640999999998 "Denmark" "DNK"
57 "Hirtshals" 57.5913964999998 9.96301649999978 "Denmark" "DNK"
39 "Gråsten" 54.9179839999998 9.5924994999998 "Denmark" "DNK"
94 "Maribo" 54.7776219999998 11.5018664999998 "Denmark" "DNK"
108 "Oksbøl" 55.6273499999998 8.2839639999998 "Denmark" "DNK"
17 "Boulevarden" 55.6238934999998 8.45900549999979 "Denmark" "DNK"
105 "Nykøbing S" 55.9215659999998 11.6738434999998 "Denmark" "DNK"
52 "Helsinge" 56.0229224999998 12.2061664999998 "Denmark" "DNK"
138 "Sprogøvej" 56.6927489999998 8.2092054999998 "Denmark" "DNK"
74 "Hurup Thy" 56.7520749999998 8.41846649999979 "Denmark" "DNK"
140 "Stenløse" 55.7664564999998 12.1900994999998 "Denmark" "DNK"
153 "Thisted" 56.9520759999998 8.68939399999979 "Denmark" "DNK"
32 "Frederikssund" 55.8340759999998 12.0647449999998 "Denmark" "DNK"
155 "Thyborøn Havn" 56.7043169999998 8.2152609999998 "Denmark" "DNK"
145 "Struer" 56.4913939999998 8.60141099999979 "Denmark" "DNK"
154 "Thyborøn" 56.7002789999998 8.20783349999979 "Denmark" "DNK"
90 "Lemvig" 56.5464124999998 8.3002519999998 "Denmark" "DNK"
28 "Faxe Ladeplads" 55.2174264999998 12.1625719999998 "Denmark" "DNK"
168 "Varde Vest" 55.6245654999998 8.47630749999979 "Denmark" "DNK"
132 "Skolebakken" 56.1575394999998 10.2147769999998 "Denmark" "DNK"
86 "Kongens Nytorv" 55.6806294999998 12.5858764999998 "Denmark" "DNK"
3 "Aarhus H" 56.1495819999998 10.2050054999998 "Denmark" "DNK"
44 "Hanehoved" 55.9754294999998 11.9999999999998 "Denmark" "DNK"
125 "Silkeborg" 56.1641044999998 9.54476649999978 "Denmark" "DNK"
87 "Kvægtorvet" 57.4543494999998 9.97628899999978 "Denmark" "DNK"
161 "Tønder Nord" 54.9395444999998 8.86092199999979 "Denmark" "DNK"
1 "Aalborg" 57.0429154999998 9.91657749999979 "Denmark" "DNK"
48 "Havnepladsen" 56.0326919999998 12.6136594999998 "Denmark" "DNK"
61 "Høje Taastrup" 55.6487044999998 12.2700684999998 "Denmark" "DNK"
53 "Helsingør" 56.0328444999998 12.6142959999998 "Denmark" "DNK"
113 "Randers" 56.4614789999998 10.0213819999998 "Denmark" "DNK"
42 "Grønnehave" 56.0405999999998 12.6102999999998 "Denmark" "DNK"
172 "Vesterport" 55.6758534999998 12.5630739999998 "Denmark" "DNK"
2 "Aalborg Vestby" 57.0522119999998 9.90939999999978 "Denmark" "DNK"
107 "Odense" 55.4018704999998 10.3854899999998 "Denmark" "DNK"
83 "København H" 55.6720544999998 12.5648204999998 "Denmark" "DNK"
171 "Vejle Sygehus" 55.7146459999998 9.53799649999979 "Denmark" "DNK"
128 "Skævinge" 55.9070054999998 12.1496389999998 "Denmark" "DNK"
137 "Sorø" 55.4192544999998 11.5703889999998 "Denmark" "DNK"
173 "Viborg" 56.4481199999998 9.3952539999998 "Denmark" "DNK"
69 "Hornslet" 56.3200684999998 10.3128834999998 "Denmark" "DNK"
